date,product_id,product_name,category,brand,region,store_id,store_name,store_latitude,store_longitude,units_sold,unit_price,promo,discount_pct,revenue
2024-02-11,P1007,Pretzels,Snacks,SaltyTwist,South,S006,PrimeCart South,6.09876,3.76543,113,2.64,Yes,15,298.32
2024-02-11,P1007,Pretzels,Snacks,SaltyTwist,East,S003,QuickBuy East,6.78901,4.12345,78,3.42,No,0,266.76
2024-02-11,P1007,Pretzels,Snacks,SaltyTwist,West,S012,FreshHub West,6.12345,2.87654,189,1.02,Yes,15,192.78
2024-02-11,P1008,Iced Tea,Beverages,TeaZen,North,S009,EliteMart North,6.4321,3.21098,70,3.31,Yes,20,231.70000000000002
2024-02-11,P1008,Iced Tea,Beverages,TeaZen,South,S006,PrimeCart South,6.09876,3.76543,105,1.67,Yes,20,175.35
2024-02-11,P1008,Iced Tea,Beverages,TeaZen,East,S003,QuickBuy East,6.78901,4.12345,135,4.43,Yes,15,598.05
2024-02-11,P1008,Iced Tea,Beverages,TeaZen,West,S016,MetroValue West,6.45678,3.12345,193,1.75,Yes,10,337.75
2024-02-12,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S001,MetroMart North,6.54321,3.32109,158,3.37,Yes,20,532.46
2024-02-12,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S018,PrimePick South,6.45678,3.54321,146,2.84,Yes,15,414.64
2024-02-12,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S007,FastLane East,6.87654,4.23456,158,4.6,No,0,726.8
2024-02-12,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S008,DailyBasket West,6.34567,3.09876,157,5.84,Yes,15,916.88
2024-02-12,P1002,Sparkling Water,Beverages,AquaFresh,North,S005,UrbanGrocer North,6.65432,3.4321,135,5.16,Yes,20,696.6
2024-02-12,P1002,Sparkling Water,Beverages,AquaFresh,South,S002,CitySuper South,6.12345,3.87654,51,2.85,Yes,15,145.35
2024-02-12,P1002,Sparkling Water,Beverages,AquaFresh,East,S019,EastBay Market,6.98765,4.45678,195,2.72,No,0,530.4000000000001
2024-02-12,P1002,Sparkling Water,Beverages,AquaFresh,West,S016,MetroValue West,6.45678,3.12345,189,5.99,No,0,1132.1100000000001
2024-02-12,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S001,MetroMart North,6.54321,3.32109,37,4.16,No,0,153.92000000000002
2024-02-12,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S014,ValueCart South,6.32109,3.65432,166,2.3,No,0,381.79999999999995
2024-02-12,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S015,QuickPick East,6.65432,4.34567,196,1.7,No,0,333.2
2024-02-12,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S012,FreshHub West,6.12345,2.87654,165,5.44,No,0,897.6
2024-02-12,P1004,Chocolate Bar,Snacks,SweetWave,North,S001,MetroMart North,6.54321,3.32109,77,3.15,No,0,242.54999999999998
2024-02-12,P1004,Chocolate Bar,Snacks,SweetWave,South,S014,ValueCart South,6.32109,3.65432,64,1.14,No,0,72.96
2024-02-12,P1004,Chocolate Bar,Snacks,SweetWave,East,S015,QuickPick East,6.65432,4.34567,78,1.12,No,0,87.36000000000001
2024-02-12,P1004,Chocolate Bar,Snacks,SweetWave,West,S008,DailyBasket West,6.34567,3.09876,176,3.84,No,0,675.8399999999999
2024-02-12,P1005,Energy Drink,Beverages,PowerUp,North,S009,EliteMart North,6.4321,3.21098,122,2.66,No,0,324.52000000000004
2024-02-12,P1005,Energy Drink,Beverages,PowerUp,South,S010,QuickStop South,6.21098,3.98765,73,2.57,No,0,187.60999999999999
2024-02-12,P1005,Energy Drink,Beverages,PowerUp,East,S015,QuickPick East,6.65432,4.34567,100,3.32,Yes,10,332.0
2024-02-12,P1005,Energy Drink,Beverages,PowerUp,West,S004,ValueHub West,6.23456,2.98765,174,2.91,Yes,15,506.34000000000003
2024-02-12,P1006,Toilet Paper,Personal Care,SoftCare,North,S013,SuperSave North,6.56789,3.54321,85,4.3,Yes,20,365.5
2024-02-12,P1006,Toilet Paper,Personal Care,SoftCare,South,S014,ValueCart South,6.32109,3.65432,55,1.53,Yes,10,84.15
2024-02-12,P1006,Toilet Paper,Personal Care,SoftCare,East,S011,CityPantry East,6.76543,4.01234,86,2.97,No,0,255.42000000000002
2024-02-12,P1006,Toilet Paper,Personal Care,SoftCare,West,S016,MetroValue West,6.45678,3.12345,82,1.82,No,0,149.24
2024-02-12,P1007,Pretzels,Snacks,SaltyTwist,North,S001,MetroMart North,6.54321,3.32109,184,2.14,No,0,393.76000000000005
2024-02-12,P1007,Pretzels,Snacks,SaltyTwist,South,S006,PrimeCart South,6.09876,3.76543,35,5.75,No,0,201.25
2024-02-12,P1007,Pretzels,Snacks,SaltyTwist,East,S011,CityPantry East,6.76543,4.01234,125,3.4,Yes,15,425.0
2024-02-12,P1007,Pretzels,Snacks,SaltyTwist,West,S020,WestGate Store,6.01234,2.76543,83,1.61,No,0,133.63
2024-02-12,P1008,Iced Tea,Beverages,TeaZen,North,S013,SuperSave North,6.56789,3.54321,158,3.34,Yes,20,527.72
2024-02-12,P1008,Iced Tea,Beverages,TeaZen,South,S010,QuickStop South,6.21098,3.98765,58,1.61,No,0,93.38000000000001
2024-02-12,P1008,Iced Tea,Beverages,TeaZen,East,S015,QuickPick East,6.65432,4.34567,167,1.07,No,0,178.69
2024-02-12,P1008,Iced Tea,Beverages,TeaZen,West,S008,DailyBasket West,6.34567,3.09876,99,4.59,No,0,454.40999999999997
2024-02-13,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S001,MetroMart North,6.54321,3.32109,114,3.12,No,0,355.68
2024-02-13,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S006,PrimeCart South,6.09876,3.76543,110,2.28,No,0,250.79999999999998
2024-02-13,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S015,QuickPick East,6.65432,4.34567,147,5.92,No,0,870.24
2024-02-13,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S016,MetroValue West,6.45678,3.12345,170,3.65,No,0,620.5
2024-02-13,P1002,Sparkling Water,Beverages,AquaFresh,North,S009,EliteMart North,6.4321,3.21098,91,5.81,No,0,528.7099999999999
2024-02-13,P1002,Sparkling Water,Beverages,AquaFresh,South,S014,ValueCart South,6.32109,3.65432,55,5.34,No,0,293.7
2024-02-13,P1002,Sparkling Water,Beverages,AquaFresh,East,S007,FastLane East,6.87654,4.23456,181,2.23,No,0,403.63
2024-02-13,P1002,Sparkling Water,Beverages,AquaFresh,West,S008,DailyBasket West,6.34567,3.09876,105,5.03,Yes,15,528.15
2024-02-13,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S009,EliteMart North,6.4321,3.21098,64,3.35,No,0,214.4
2024-02-13,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S006,PrimeCart South,6.09876,3.76543,159,2.05,Yes,10,325.95
2024-02-13,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S015,QuickPick East,6.65432,4.34567,175,4.79,No,0,838.25
2024-02-13,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S016,MetroValue West,6.45678,3.12345,183,3.68,Yes,10,673.44
2024-02-13,P1004,Chocolate Bar,Snacks,SweetWave,North,S013,SuperSave North,6.56789,3.54321,130,2.8,Yes,20,364.0
2024-02-13,P1004,Chocolate Bar,Snacks,SweetWave,South,S018,PrimePick South,6.45678,3.54321,72,3.25,No,0,234.0
2024-02-13,P1004,Chocolate Bar,Snacks,SweetWave,East,S003,QuickBuy East,6.78901,4.12345,174,4.93,Yes,20,857.8199999999999
2024-02-13,P1004,Chocolate Bar,Snacks,SweetWave,West,S012,FreshHub West,6.12345,2.87654,192,3.67,No,0,704.64
2024-02-13,P1005,Energy Drink,Beverages,PowerUp,North,S009,EliteMart North,6.4321,3.21098,73,1.49,No,0,108.77
2024-02-13,P1005,Energy Drink,Beverages,PowerUp,South,S018,PrimePick South,6.45678,3.54321,183,4.45,Yes,10,814.35
2024-02-13,P1005,Energy Drink,Beverages,PowerUp,East,S007,FastLane East,6.87654,4.23456,160,2.76,No,0,441.59999999999997
2024-02-13,P1005,Energy Drink,Beverages,PowerUp,West,S012,FreshHub West,6.12345,2.87654,51,3.19,No,0,162.69
2024-02-13,P1006,Toilet Paper,Personal Care,SoftCare,North,S017,UrbanChoice North,6.78901,3.6789,93,2.09,No,0,194.36999999999998
2024-02-13,P1006,Toilet Paper,Personal Care,SoftCare,South,S002,CitySuper South,6.12345,3.87654,61,4.73,No,0,288.53000000000003
2024-02-13,P1006,Toilet Paper,Personal Care,SoftCare,East,S003,QuickBuy East,6.78901,4.12345,99,5.25,Yes,15,519.75
2024-02-13,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,121,3.58,No,0,433.18
2024-02-13,P1007,Pretzels,Snacks,SaltyTwist,North,S001,MetroMart North,6.54321,3.32109,64,4.34,No,0,277.76
2024-02-13,P1007,Pretzels,Snacks,SaltyTwist,South,S014,ValueCart South,6.32109,3.65432,98,1.35,No,0,132.3
2024-02-13,P1007,Pretzels,Snacks,SaltyTwist,East,S007,FastLane East,6.87654,4.23456,107,2.56,No,0,273.92
2024-02-13,P1007,Pretzels,Snacks,SaltyTwist,West,S004,ValueHub West,6.23456,2.98765,37,2.25,Yes,20,83.25
2024-02-13,P1008,Iced Tea,Beverages,TeaZen,North,S001,MetroMart North,6.54321,3.32109,143,5.92,Yes,10,846.56
2024-02-13,P1008,Iced Tea,Beverages,TeaZen,South,S006,PrimeCart South,6.09876,3.76543,195,5.81,No,0,1132.9499999999998
2024-02-13,P1008,Iced Tea,Beverages,TeaZen,East,S003,QuickBuy East,6.78901,4.12345,81,2.04,No,0,165.24
2024-02-13,P1008,Iced Tea,Beverages,TeaZen,West,S004,ValueHub West,6.23456,2.98765,72,5.29,No,0,380.88
2024-02-14,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S017,UrbanChoice North,6.78901,3.6789,34,4.3,No,0,146.2
2024-02-14,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S010,QuickStop South,6.21098,3.98765,80,2.57,No,0,205.6
2024-02-14,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S003,QuickBuy East,6.78901,4.12345,162,3.51,No,0,568.62
2024-02-14,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S008,DailyBasket West,6.34567,3.09876,134,5.33,No,0,714.22
2024-02-14,P1002,Sparkling Water,Beverages,AquaFresh,North,S009,EliteMart North,6.4321,3.21098,54,4.71,No,0,254.34
2024-02-14,P1002,Sparkling Water,Beverages,AquaFresh,South,S014,ValueCart South,6.32109,3.65432,190,5.87,No,0,1115.3
2024-02-14,P1002,Sparkling Water,Beverages,AquaFresh,East,S019,EastBay Market,6.98765,4.45678,72,3.28,Yes,20,236.16
2024-02-14,P1002,Sparkling Water,Beverages,AquaFresh,West,S020,WestGate Store,6.01234,2.76543,31,1.38,No,0,42.779999999999994
2024-02-14,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S005,UrbanGrocer North,6.65432,3.4321,144,1.63,No,0,234.71999999999997
2024-02-14,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S006,PrimeCart South,6.09876,3.76543,167,2.8,Yes,15,467.59999999999997
2024-02-14,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S015,QuickPick East,6.65432,4.34567,131,2.75,Yes,10,360.25
2024-02-14,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S004,ValueHub West,6.23456,2.98765,97,3.94,Yes,15,382.18
2024-02-14,P1004,Chocolate Bar,Snacks,SweetWave,North,S009,EliteMart North,6.4321,3.21098,197,2.99,No,0,589.0300000000001
2024-02-14,P1004,Chocolate Bar,Snacks,SweetWave,South,S002,CitySuper South,6.12345,3.87654,157,3.67,No,0,576.1899999999999
2024-02-14,P1004,Chocolate Bar,Snacks,SweetWave,East,S015,QuickPick East,6.65432,4.34567,87,4.97,Yes,20,432.39
2024-02-14,P1004,Chocolate Bar,Snacks,SweetWave,West,S008,DailyBasket West,6.34567,3.09876,176,3.56,No,0,626.5600000000001
2024-02-14,P1005,Energy Drink,Beverages,PowerUp,North,S013,SuperSave North,6.56789,3.54321,178,3.73,No,0,663.9399999999999
2024-02-14,P1005,Energy Drink,Beverages,PowerUp,South,S014,ValueCart South,6.32109,3.65432,69,2.59,No,0,178.70999999999998
2024-02-14,P1005,Energy Drink,Beverages,PowerUp,East,S003,QuickBuy East,6.78901,4.12345,166,1.99,No,0,330.34
2024-02-14,P1005,Energy Drink,Beverages,PowerUp,West,S020,WestGate Store,6.01234,2.76543,30,1.12,Yes,20,33.6
2024-02-14,P1006,Toilet Paper,Personal Care,SoftCare,North,S017,UrbanChoice North,6.78901,3.6789,105,5.35,No,0,561.75
2024-02-14,P1006,Toilet Paper,Personal Care,SoftCare,South,S006,PrimeCart South,6.09876,3.76543,194,2.49,No,0,483.06000000000006
2024-02-14,P1006,Toilet Paper,Personal Care,SoftCare,East,S015,QuickPick East,6.65432,4.34567,127,3.43,No,0,435.61
2024-02-14,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,119,3.81,No,0,453.39
2024-02-14,P1007,Pretzels,Snacks,SaltyTwist,North,S017,UrbanChoice North,6.78901,3.6789,146,4.07,No,0,594.22
2024-02-14,P1007,Pretzels,Snacks,SaltyTwist,South,S002,CitySuper South,6.12345,3.87654,71,2.71,No,0,192.41
2024-02-14,P1007,Pretzels,Snacks,SaltyTwist,East,S003,QuickBuy East,6.78901,4.12345,187,3.35,No,0,626.45
2024-02-14,P1007,Pretzels,Snacks,SaltyTwist,West,S016,MetroValue West,6.45678,3.12345,109,1.11,No,0,120.99000000000001
2024-02-14,P1008,Iced Tea,Beverages,TeaZen,North,S005,UrbanGrocer North,6.65432,3.4321,67,3.72,No,0,249.24
2024-02-14,P1008,Iced Tea,Beverages,TeaZen,South,S010,QuickStop South,6.21098,3.98765,112,2.46,No,0,275.52
2024-02-14,P1008,Iced Tea,Beverages,TeaZen,East,S015,QuickPick East,6.65432,4.34567,158,4.36,No,0,688.88
2024-02-14,P1008,Iced Tea,Beverages,TeaZen,West,S004,ValueHub West,6.23456,2.98765,63,3.95,No,0,248.85000000000002
2024-02-15,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S005,UrbanGrocer North,6.65432,3.4321,125,1.51,No,0,188.75
2024-02-15,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S014,ValueCart South,6.32109,3.65432,117,3.09,Yes,10,361.53
2024-02-15,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S015,QuickPick East,6.65432,4.34567,177,2.25,No,0,398.25
2024-02-15,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S020,WestGate Store,6.01234,2.76543,131,2.4,No,0,314.4
2024-02-15,P1002,Sparkling Water,Beverages,AquaFresh,North,S009,EliteMart North,6.4321,3.21098,71,3.39,No,0,240.69
2024-02-15,P1002,Sparkling Water,Beverages,AquaFresh,South,S014,ValueCart South,6.32109,3.65432,30,4.59,No,0,137.7
2024-02-15,P1002,Sparkling Water,Beverages,AquaFresh,East,S003,QuickBuy East,6.78901,4.12345,113,1.03,No,0,116.39
2024-02-15,P1002,Sparkling Water,Beverages,AquaFresh,West,S016,MetroValue West,6.45678,3.12345,140,3.18,No,0,445.20000000000005
2024-02-15,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S013,SuperSave North,6.56789,3.54321,79,1.9,No,0,150.1
2024-02-15,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S018,PrimePick South,6.45678,3.54321,83,1.93,Yes,10,160.19
2024-02-15,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S015,QuickPick East,6.65432,4.34567,186,5.23,Yes,15,972.7800000000001
2024-02-15,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S004,ValueHub West,6.23456,2.98765,145,2.18,No,0,316.1
2024-02-15,P1004,Chocolate Bar,Snacks,SweetWave,North,S001,MetroMart North,6.54321,3.32109,103,3.32,No,0,341.96
2024-02-15,P1004,Chocolate Bar,Snacks,SweetWave,South,S002,CitySuper South,6.12345,3.87654,144,4.71,No,0,678.24
2024-02-15,P1004,Chocolate Bar,Snacks,SweetWave,East,S003,QuickBuy East,6.78901,4.12345,182,1.91,No,0,347.62
2024-02-15,P1004,Chocolate Bar,Snacks,SweetWave,West,S012,FreshHub West,6.12345,2.87654,155,4.21,Yes,15,652.55
2024-02-15,P1005,Energy Drink,Beverages,PowerUp,North,S005,UrbanGrocer North,6.65432,3.4321,81,2.67,No,0,216.26999999999998
2024-02-15,P1005,Energy Drink,Beverages,PowerUp,South,S006,PrimeCart South,6.09876,3.76543,116,2.36,Yes,10,273.76
2024-02-15,P1005,Energy Drink,Beverages,PowerUp,East,S003,QuickBuy East,6.78901,4.12345,43,3.44,Yes,20,147.92
2024-02-15,P1005,Energy Drink,Beverages,PowerUp,West,S016,MetroValue West,6.45678,3.12345,47,3.01,Yes,10,141.47
2024-02-15,P1006,Toilet Paper,Personal Care,SoftCare,North,S005,UrbanGrocer North,6.65432,3.4321,166,5.8,No,0,962.8
2024-02-15,P1006,Toilet Paper,Personal Care,SoftCare,South,S002,CitySuper South,6.12345,3.87654,46,4.93,No,0,226.77999999999997
2024-02-15,P1006,Toilet Paper,Personal Care,SoftCare,East,S019,EastBay Market,6.98765,4.45678,48,5.77,No,0,276.96
2024-02-15,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,116,3.69,No,0,428.04
2024-02-15,P1007,Pretzels,Snacks,SaltyTwist,North,S005,UrbanGrocer North,6.65432,3.4321,75,5.17,No,0,387.75
2024-02-15,P1007,Pretzels,Snacks,SaltyTwist,South,S006,PrimeCart South,6.09876,3.76543,43,2.87,Yes,15,123.41000000000001
2024-02-15,P1007,Pretzels,Snacks,SaltyTwist,East,S015,QuickPick East,6.65432,4.34567,48,4.91,No,0,235.68
2024-02-15,P1007,Pretzels,Snacks,SaltyTwist,West,S016,MetroValue West,6.45678,3.12345,194,3.24,No,0,628.5600000000001
2024-02-15,P1008,Iced Tea,Beverages,TeaZen,North,S013,SuperSave North,6.56789,3.54321,50,5.04,Yes,10,252.0
2024-02-15,P1008,Iced Tea,Beverages,TeaZen,South,S010,QuickStop South,6.21098,3.98765,125,2.39,Yes,10,298.75
2024-02-15,P1008,Iced Tea,Beverages,TeaZen,East,S015,QuickPick East,6.65432,4.34567,112,5.94,No,0,665.2800000000001
2024-02-15,P1008,Iced Tea,Beverages,TeaZen,West,S004,ValueHub West,6.23456,2.98765,193,3.24,No,0,625.32
2024-02-16,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S017,UrbanChoice North,6.78901,3.6789,157,3.08,No,0,483.56
2024-02-16,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S006,PrimeCart South,6.09876,3.76543,185,1.04,Yes,10,192.4
2024-02-16,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S019,EastBay Market,6.98765,4.45678,121,4.96,No,0,600.16
2024-02-16,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S016,MetroValue West,6.45678,3.12345,115,2.52,Yes,10,289.8
2024-02-16,P1002,Sparkling Water,Beverages,AquaFresh,North,S017,UrbanChoice North,6.78901,3.6789,51,5.27,No,0,268.77
2024-02-16,P1002,Sparkling Water,Beverages,AquaFresh,South,S018,PrimePick South,6.45678,3.54321,174,4.55,No,0,791.6999999999999
2024-02-16,P1002,Sparkling Water,Beverages,AquaFresh,East,S003,QuickBuy East,6.78901,4.12345,194,3.98,No,0,772.12
2024-02-16,P1002,Sparkling Water,Beverages,AquaFresh,West,S008,DailyBasket West,6.34567,3.09876,72,3.06,No,0,220.32
2024-02-16,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S009,EliteMart North,6.4321,3.21098,174,3.26,Yes,20,567.24
2024-02-16,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S018,PrimePick South,6.45678,3.54321,137,4.05,No,0,554.85
2024-02-16,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S007,FastLane East,6.87654,4.23456,106,2.31,No,0,244.86
2024-02-16,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S016,MetroValue West,6.45678,3.12345,166,1.8,No,0,298.8
2024-02-16,P1004,Chocolate Bar,Snacks,SweetWave,North,S013,SuperSave North,6.56789,3.54321,133,3.55,Yes,10,472.15
2024-02-16,P1004,Chocolate Bar,Snacks,SweetWave,South,S002,CitySuper South,6.12345,3.87654,40,2.41,No,0,96.4
2024-02-16,P1004,Chocolate Bar,Snacks,SweetWave,East,S011,CityPantry East,6.76543,4.01234,120,5.09,No,0,610.8
2024-02-16,P1004,Chocolate Bar,Snacks,SweetWave,West,S020,WestGate Store,6.01234,2.76543,179,1.8,Yes,20,322.2
2024-02-16,P1005,Energy Drink,Beverages,PowerUp,North,S005,UrbanGrocer North,6.65432,3.4321,109,2.04,No,0,222.36
2024-02-16,P1005,Energy Drink,Beverages,PowerUp,South,S006,PrimeCart South,6.09876,3.76543,89,3.53,No,0,314.16999999999996
2024-02-16,P1005,Energy Drink,Beverages,PowerUp,East,S011,CityPantry East,6.76543,4.01234,186,3.49,No,0,649.14
2024-02-16,P1005,Energy Drink,Beverages,PowerUp,West,S008,DailyBasket West,6.34567,3.09876,166,3.45,Yes,10,572.7
2024-02-16,P1006,Toilet Paper,Personal Care,SoftCare,North,S001,MetroMart North,6.54321,3.32109,153,4.95,No,0,757.35
2024-02-16,P1006,Toilet Paper,Personal Care,SoftCare,South,S002,CitySuper South,6.12345,3.87654,72,2.99,No,0,215.28000000000003
2024-02-16,P1006,Toilet Paper,Personal Care,SoftCare,East,S011,CityPantry East,6.76543,4.01234,174,5.35,No,0,930.9
2024-02-16,P1006,Toilet Paper,Personal Care,SoftCare,West,S016,MetroValue West,6.45678,3.12345,116,2.16,Yes,15,250.56
2024-02-16,P1007,Pretzels,Snacks,SaltyTwist,North,S013,SuperSave North,6.56789,3.54321,50,3.88,No,0,194.0
2024-02-16,P1007,Pretzels,Snacks,SaltyTwist,South,S010,QuickStop South,6.21098,3.98765,82,2.08,No,0,170.56
2024-02-16,P1007,Pretzels,Snacks,SaltyTwist,East,S019,EastBay Market,6.98765,4.45678,56,1.35,No,0,75.60000000000001
2024-02-16,P1007,Pretzels,Snacks,SaltyTwist,West,S016,MetroValue West,6.45678,3.12345,67,4.88,No,0,326.96
2024-02-16,P1008,Iced Tea,Beverages,TeaZen,North,S009,EliteMart North,6.4321,3.21098,49,5.57,No,0,272.93
2024-02-16,P1008,Iced Tea,Beverages,TeaZen,South,S014,ValueCart South,6.32109,3.65432,123,4.97,Yes,15,611.31
2024-02-16,P1008,Iced Tea,Beverages,TeaZen,East,S003,QuickBuy East,6.78901,4.12345,44,2.75,No,0,121.0
2024-02-16,P1008,Iced Tea,Beverages,TeaZen,West,S012,FreshHub West,6.12345,2.87654,160,5.0,No,0,800.0
2024-02-17,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S013,SuperSave North,6.56789,3.54321,51,2.39,No,0,121.89
2024-02-17,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S002,CitySuper South,6.12345,3.87654,49,2.34,No,0,114.66
2024-02-17,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S019,EastBay Market,6.98765,4.45678,62,3.82,No,0,236.84
2024-02-17,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S016,MetroValue West,6.45678,3.12345,168,4.69,No,0,787.9200000000001
2024-02-17,P1002,Sparkling Water,Beverages,AquaFresh,North,S001,MetroMart North,6.54321,3.32109,148,2.71,No,0,401.08
2024-02-17,P1002,Sparkling Water,Beverages,AquaFresh,South,S018,PrimePick South,6.45678,3.54321,196,4.74,No,0,929.0400000000001
2024-02-17,P1002,Sparkling Water,Beverages,AquaFresh,East,S019,EastBay Market,6.98765,4.45678,123,4.26,No,0,523.98
2024-02-17,P1002,Sparkling Water,Beverages,AquaFresh,West,S016,MetroValue West,6.45678,3.12345,87,5.21,No,0,453.27
2024-02-17,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S013,SuperSave North,6.56789,3.54321,93,5.41,No,0,503.13
2024-02-17,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S006,PrimeCart South,6.09876,3.76543,153,5.66,Yes,10,865.98
2024-02-17,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S015,QuickPick East,6.65432,4.34567,170,5.89,No,0,1001.3
2024-02-17,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S008,DailyBasket West,6.34567,3.09876,52,1.15,No,0,59.8
2024-02-17,P1004,Chocolate Bar,Snacks,SweetWave,North,S009,EliteMart North,6.4321,3.21098,148,1.4,No,0,207.2
2024-02-17,P1004,Chocolate Bar,Snacks,SweetWave,South,S018,PrimePick South,6.45678,3.54321,122,5.48,Yes,15,668.5600000000001
2024-02-17,P1004,Chocolate Bar,Snacks,SweetWave,East,S019,EastBay Market,6.98765,4.45678,118,2.63,No,0,310.34
2024-02-17,P1004,Chocolate Bar,Snacks,SweetWave,West,S008,DailyBasket West,6.34567,3.09876,135,2.17,No,0,292.95
2024-02-17,P1005,Energy Drink,Beverages,PowerUp,North,S005,UrbanGrocer North,6.65432,3.4321,101,3.72,No,0,375.72
2024-02-17,P1005,Energy Drink,Beverages,PowerUp,South,S014,ValueCart South,6.32109,3.65432,178,4.04,No,0,719.12
2024-02-17,P1005,Energy Drink,Beverages,PowerUp,East,S019,EastBay Market,6.98765,4.45678,183,2.26,Yes,20,413.58
2024-02-17,P1005,Energy Drink,Beverages,PowerUp,West,S016,MetroValue West,6.45678,3.12345,60,2.23,No,0,133.8
2024-02-17,P1006,Toilet Paper,Personal Care,SoftCare,North,S001,MetroMart North,6.54321,3.32109,47,5.61,Yes,15,263.67
2024-02-17,P1006,Toilet Paper,Personal Care,SoftCare,South,S018,PrimePick South,6.45678,3.54321,136,4.63,No,0,629.68
